,scenario_1
15863,42.79574851140743
15864,38.92918190296236
15865,34.129660008384015
15866,31.61800027526659
15867,30.353848022805654
15868,30.4960678612977
15869,32.29375813205391
15870,36.81071402841126
15871,42.0808040370814
15872,42.117415505283475
15873,43.53945916755252
15874,43.04220648638151
15875,42.64296437462004
15876,42.73743715697451
15877,43.162777248385815
15878,41.64355306324453
15879,39.39284643809068
15880,39.15265076869542
15881,40.847336952936004
15882,41.43623686458959
15883,46.42030632681903
15884,50.143824862990975
15885,49.94960175475898
15886,45.462611533418
15887,40.20965929454413
15888,39.06965115503871
15889,35.11288300626559
15890,31.64507545370452
15891,29.875401951662756
15892,29.988106163593162
15893,32.17220678843356
15894,38.39103207892234
15895,43.29300792753401
15896,43.246508862265514
15897,43.638868674182866
15898,43.07678791893048
15899,42.68168538489728
15900,43.081091619838666
15901,42.91565335748472
15902,42.10720500379205
15903,40.11619630270834
15904,39.69665358584589
15905,41.57153089916048
15906,41.76330880853864
15907,48.45405168313493
15908,52.63520872205554
15909,52.36067427046594
15910,49.80473748165261
15911,47.52309915451712
15912,46.74567835611246
15913,44.26110227209071
15914,41.988797651952574
15915,42.02298977107572
15916,43.18286042730396
15917,45.18789594412091
15918,47.05212399124748
15919,47.61107695649807
15920,46.33414979793034
15921,47.628086909285116
15922,47.62006790472573
15923,46.9572265360157
15924,46.51441202869365
15925,45.47756605885563
15926,43.978069863220824
15927,42.34160397680449
15928,40.69229592674438
15929,41.693947941992676
15930,43.398697830027466
15931,48.90315061064776
15932,53.517866417096094
15933,54.0541637059
15934,53.812801934351135
15935,52.29789657770032
15936,51.99272940857143
15937,50.0468887036765
15938,47.9330085223665
15939,46.88616508043317
15940,47.05363216891541
15941,47.93417536361954
15942,49.31715816563021
15943,48.61868148940411
15944,45.648675906628306
15945,45.950565988750725
15946,45.93509935680675
15947,45.01231894223259
15948,44.956292296977445
15949,44.657478589099085
15950,44.261739145276444
15951,42.82000124045947
15952,42.22753583566823
15953,42.6789644855374
15954,35.29045692908415
15955,49.04308544310913
15956,52.82042754551007
15957,53.0888571708068
15958,51.43489202533155
15959,48.55086282616878
15960,48.51821127272611
15961,46.046058252843096
15962,44.1427351821192
15963,43.239150460367846
15964,43.94472025904093
15965,45.96958206894565
15966,49.549924334863796
15967,51.97326167280201
15968,51.19199323247965
15969,51.824345800015074
15970,51.81467146009444
15971,51.05334352897083
15972,51.14532518688596
15973,50.88379675985362
15974,49.889546034085605
15975,48.92241835887853
15976,48.60005807010547
15977,49.6263994241561
15978,50.359260272049546
15979,54.19458100507487
15980,57.38739291489646
15981,57.28266581268025
15982,55.998292104384205
15983,53.66999956191981
15984,52.443621086815696
15985,49.040279591551055
15986,46.819738018912226
15987,45.67752298799147
15988,46.284121780750056
15989,47.17000897955555
15990,49.56316626737671
15991,51.23513548865402
15992,50.529589450177035
15993,51.42486030491716
15994,50.542702120152924
15995,50.187289192384526
15996,50.09626538428599
15997,49.992345986027836
15998,49.72792119352543
15999,49.20154574690428
16000,48.564847439003124
16001,48.13451702779421
16002,46.983589719517134
16003,51.76754741740469
16004,53.043402243286785
16005,52.36086836591061
16006,49.31986394631294
16007,45.18274804811387
16008,44.13273072750108
16009,42.414071789258294
16010,40.88032678623678
16011,39.792537191160456
16012,40.79494368048643
16013,41.41778914614919
16014,44.41999568993568
16015,47.15858880151719
16016,47.19770661564142
16017,48.09317377223484
16018,49.13567349814964
16019,49.99053642092187
16020,50.21843539960477
16021,50.56406574727647
16022,50.065721599534065
16023,48.77993225060462
16024,48.43193382881822
16025,48.423662081206835
16026,48.568785329610854
16027,54.68524226238735
16028,56.48670157414852
16029,56.72612570244395
16030,54.260906891113706
16031,51.333117753709416
16032,50.536970296291614
16033,47.844383907621314
16034,0.03206967291022027
16035,45.023411818125716
16036,45.23708889951422
16037,46.330484427120595
16038,48.750837517344046
16039,52.331077212866596
16040,53.15443996644745
16041,51.34683321462675
16042,50.82080095224728
16043,50.362076272214054
16044,49.44029654315641
16045,48.23511062212501
16046,46.7217332500974
16047,45.26493966349921
16048,44.97959095771758
16049,45.64190988652224
16050,44.0249307952262
16051,45.168387216765666
16052,50.63584007314723
16053,52.095981534773934
16054,49.199672669078275
16055,45.888920413144334
16056,42.845222308299526
16057,39.86634962131051
16058,36.79472523551249
16059,35.4009985282898
16060,34.931566715445314
16061,34.65240794170874
16062,35.695857576427166
16063,36.84075301861259
16064,35.770337472436566
16065,36.931852776057404
16066,37.381195403136694
16067,36.43173472617614
16068,35.31901678448993
16069,34.40435413877167
16070,32.466705616466314
16071,29.91128344750483
16072,26.65728117814823
16073,23.817183166267494
16074,0.03226659705131793
16075,0.03205934752150654
16076,0.0320604753072383
16077,37.48776510934167
16078,37.897017888443656
16079,36.35529923596401
16080,42.43969888171853
16081,39.61287997869748
16082,37.17284743489836
16083,36.21316005227156
16084,35.372512989130094
16085,35.60135500424123
16086,36.270498272820745
16087,36.56265571595294
16088,37.34875903694938
16089,40.00585603201322
16090,42.26040354423325
16091,41.749260732746976
16092,41.120423370105
16093,39.93711736786946
16094,38.391837519998205
16095,35.993793499370064
16096,34.12374092809966
16097,33.91864644759518
16098,29.87697143244866
16099,13.104551122681256
16100,39.33355899555351
16101,43.24503273144086
16102,42.254010965901564
16103,41.10697994081745
16104,39.735326590346986
16105,36.72899217194325
16106,33.776011031788066
16107,33.071800308422226
16108,32.779846200974085
16109,33.00505671353054
16110,34.20171999252646
16111,14.565180207168241
16112,0.03206150357262815
16113,0.049945021606571265
16114,6.728963769468209
16115,20.09476873614197
16116,18.374040641741765
16117,24.345560653089837
16118,29.421760279486854
16119,14.003006736284771
16120,0.032429758988470045
16121,0.03205721198634852
16122,0.03205677953054512
16123,0.03205690143681228
16124,0.03205715489052407
16125,36.91539509044652
16126,38.109967196509224
16127,35.463076209670476
16128,48.86496679112418
16129,45.9146939337387
16130,42.81888224689353
16131,41.383209037206775
16132,42.08788866893084
16133,43.31701794707238
16134,47.02915862271275
16135,51.275327296415945
16136,54.76221221791621
16137,56.79234506404584
16138,56.31096236909256
16139,55.34250852839923
16140,55.09869960259009
16141,54.62005964383743
16142,52.64324389707738
16143,51.51933102789861
16144,50.39965707840499
16145,48.55663193257608
16146,45.8258132687423
16147,52.1000510651974
16148,55.9531862948057
16149,56.38340999495288
16150,53.34740510246688
16151,49.46354764450014
16152,48.91197105119161
16153,46.16801890996295
16154,44.58589683544928
16155,43.745782972168016
16156,43.71843261275915
16157,44.6942557901366
16158,48.441027144972985
16159,53.02703615588684
16160,56.55191311451085
16161,57.97124343039898
16162,56.35881784198032
16163,55.78048098504512
16164,56.63037753800255
16165,56.75091927992263
16166,56.02818238390328
16167,55.12435603514413
16168,54.80829099042424
16169,54.376489874949804
16170,54.80599773010342
16171,58.02807220798381
16172,58.53814937012981
16173,60.38480341660559
16174,58.67685935990015
16175,55.851221631741176
16176,54.584196214813325
16177,51.348903650949225
16178,48.830844423170795
16179,47.759636506725016
16180,47.81737419963391
16181,49.03782676578351
16182,51.52848142011862
16183,54.40811793906552
16184,57.051655102906984
16185,58.71069364895409
16186,58.445171519323
16187,57.50369468184803
16188,57.67476917752609
16189,57.61604455390379
16190,56.22959870534583
16191,54.63890345053321
16192,53.7334468438332
16193,53.38702378071304
16194,52.641438614260345
16195,55.684655972958204
16196,56.38910469154702
16197,56.693929869009615
16198,53.88929535199017
16199,48.628768928777646
16200,45.515857749587596
16201,40.36033274144973
16202,36.202848059867044
16203,34.38454647843106
16204,33.807200886034515
16205,35.02564439267425
16206,37.9712985725666
16207,42.576096105669926
16208,47.189164581345786
16209,50.6942928779384
16210,50.531446150396
16211,50.36357430346747
16212,50.28243644462503
16213,50.28829135182439
16214,48.30094875888573
16215,46.414007237190894
16216,46.00252741804664
16217,46.85244613998194
16218,47.23468068327273
16219,51.902370839640774
16220,53.66332457414243
16221,55.19837710286845
16222,53.132582234503296
16223,49.273788519739654
16224,48.893579335666196
16225,46.54378745057706
16226,44.029682169436434
16227,43.01915987175782
16228,43.25656775999833
16229,44.288278568345476
16230,47.30689886418286
16231,51.443514819413494
16232,54.83510688344911
16233,55.303434206623976
16234,55.21956972452722
16235,53.970656672309204
16236,54.14014167731173
16237,53.54631333109774
16238,52.974482281075076
16239,52.5398805707479
16240,52.327315987507305
16241,52.32705408396352
16242,51.97546999317429
16243,54.46344306817591
16244,55.0968418036295
16245,54.72798943649918
16246,52.43847221146698
16247,50.171208276124084
16248,49.75678791101391
16249,47.07178776701122
16250,44.6808801792064
16251,43.8979205287386
16252,44.03701170728552
16253,44.089727312951005
16254,44.639301985926146
16255,46.45239741964674
16256,49.9093837992851
16257,51.76065573636614
16258,52.29677674604385
16259,51.57125318756085
16260,51.60990923850152
16261,50.24704858424083
16262,48.8110460444561
16263,47.84884481862202
16264,48.03383336125667
16265,47.543966587957314
16266,44.54884670062706
16267,52.321472714759544
16268,53.19454472366616
16269,53.32251935555602
16270,53.210658559767204
16271,51.91605417079002
16272,51.12424558564356
16273,49.35247388383438
16274,47.30364254834531
16275,46.715409296560324
16276,46.79008344718553
16277,47.195093607125884
16278,47.50739031139046
16279,47.051288157213314
16280,49.12501419699689
16281,49.21381602357448
16282,47.74897127885865
16283,47.570149913146466
16284,47.42045045865238
16285,47.396764350329114
16286,47.08081367724336
16287,45.56468425832958
16288,44.13623102881853
16289,30.866504108777594
16290,0.032067431569265684
16291,39.63023044101232
16292,49.54383760365543
16293,50.455428111078916
16294,50.703126305857154
16295,48.680294017595706
16296,48.11638356675316
16297,44.625277796624694
16298,41.65370754643898
16299,40.14236909826194
16300,40.265675699217056
16301,41.18798212598221
16302,44.83454307477618
16303,48.76052773948647
16304,51.970015500435885
16305,52.89745730184135
16306,51.07719585579784
16307,51.266419271228116
16308,51.762685444597864
16309,51.623239710843066
16310,50.549746231328314
16311,50.36815237591971
16312,50.214665894238564
16313,49.97481398462773
16314,48.58505545882677
16315,53.44767546413186
16316,54.666296184261746
16317,55.71630919482222
16318,54.795008639118194
16319,52.162774009295795
16320,52.166357162015586
16321,49.48707097969299
16322,47.27236325528302
16323,46.04430685940689
16324,46.03581115441943
16325,46.87946421788608
16326,49.313818494777465
16327,52.847445064084305
16328,56.10615798027343
16329,57.28781451003872
16330,54.49732796453574
16331,53.192541612313974
16332,52.66499587415968
16333,52.13694149169055
16334,51.19720338909018
16335,50.26228932870282
16336,49.722714305833335
16337,49.52589127488349
16338,47.70491881203018
16339,53.087129092939854
16340,56.26455556331354
16341,57.77323058084748
16342,56.528140468432674
16343,54.28763474964201
16344,53.722414566682914
16345,51.4145034148567
16346,49.14208445911036
16347,47.79135246789341
16348,47.83017413323349
16349,48.490983770919904
16350,50.516877607207164
16351,53.07696142862748
16352,56.12332526973357
16353,56.79527188058637
16354,54.200017037933996
16355,52.68145913094185
16356,52.20098255641568
16357,52.093624041917245
16358,51.31668618310381
16359,50.0543791756611
16360,49.42010672630248
16361,49.375778750693286
16362,48.080158409996024
16363,51.3717599481782
16364,54.25536662063316
16365,56.60025410894004
16366,56.867101648531715
16367,55.515556553275815
16368,55.44735006224312
16369,52.742662728424996
16370,50.78140463641748
16371,49.632576324828136
16372,49.79989427054763
16373,50.46377752411463
16374,52.428577534650685
16375,54.48613173774985
16376,51.86756044096666
16377,53.93483547746534
16378,51.85356177174376
16379,51.58050037730599
16380,52.026891393338666
16381,52.295775464205576
16382,51.47559464322328
16383,50.620083005358154
16384,50.67220266226249
16385,51.67836198422496
16386,52.15349811150045
16387,53.820045922272456
16388,54.13395601930667
16389,56.700973022357125
16390,56.796733184027616
16391,54.30793682006869
16392,53.54643832497198
16393,51.45373838776398
16394,49.75743589873379
16395,48.5733166466235
16396,48.489298686298724
16397,48.94455249255956
16398,49.81765072390164
16399,49.87095803779207
16400,47.82262685213621
16401,49.09792598812775
16402,47.33902179295431
16403,46.751435647505645
16404,47.2355015060252
16405,47.76208222493603
16406,46.70155912850676
16407,45.402989914121164
16408,45.11559317352593
16409,45.931439514760555
16410,46.19062536653494
16411,47.2207323948262
16412,47.48926884793847
16413,51.38795554242001
16414,52.07266022708773
16415,50.693288306691414
16416,53.965798121394165
16417,50.63815193759353
16418,47.95709831971907
16419,46.53386878082329
16420,46.20757481860938
16421,46.45049300391018
16422,46.38986066619665
16423,45.114911680375954
16424,44.489610773271124
16425,47.9411176144161
16426,48.931923248156224
16427,48.789797766697944
16428,49.260104674493114
16429,49.78646797048997
16430,49.94410230366349
16431,48.49607557145768
16432,47.65309838962931
16433,47.83634087320703
16434,51.520715660022574
16435,53.949149789810356
16436,55.9441908518122
16437,57.22450350549748
16438,57.29220905382588
16439,55.85937359896515
16440,50.462157270607015
16441,47.837662918337266
16442,45.220683672755904
16443,43.95103251264493
16444,44.03315529596094
16445,44.43310658982307
16446,40.80145108082931
16447,0.03206760140103379
16448,0.03206646545425797
16449,0.03206639492450878
16450,24.636910814468894
16451,36.89520324332704
16452,44.26331743029573
16453,44.32229618640612
16454,43.65146208361987
16455,42.72020389355431
16456,33.11783764365892
16457,28.202278886753756
16458,47.718677502886564
16459,50.36810749127108
16460,53.11554242599836
16461,55.21797032378082
16462,55.85693982783596
16463,54.328569124154335
16464,36.23843851505837
16465,34.062501190029316
16466,32.13796184551908
16467,30.080122106018393
16468,31.348251481650895
16469,33.71235244202295
16470,38.9481357319205
16471,44.06223267941561
16472,47.296792735184376
16473,47.55784110758111
16474,47.23762688666365
16475,46.639909944499436
16476,46.493782619335114
16477,45.89883132658497
16478,44.00625614940423
16479,42.60166212608705
16480,41.9880120462014
16481,42.27381065999951
16482,40.88113816858508
16483,40.80100763549043
16484,44.723653933895356
16485,52.5453130615703
16486,49.057695709355315
16487,44.7347802931742
16488,44.12769791565322
16489,40.79203738982529
16490,38.91097960497093
16491,38.1191405077931
16492,38.263126771626844
16493,40.16074670604518
16494,44.29141934619004
16495,48.52167055156684
16496,50.59989935320743
16497,51.059797784080224
16498,49.80694949034072
16499,48.33385512064598
16500,48.41943384869437
16501,48.0480391199977
16502,46.19456705114743
16503,44.71095336076441
16504,44.602706998897624
16505,45.07878168916009
16506,44.50489774177488
16507,45.55020598498034
16508,48.53878841682992
16509,53.777323352247365
16510,51.13533051261202
16511,48.086908471794246
16512,47.492231003047124
16513,44.52218723259129
16514,42.116781934606934
16515,41.29688423809619
16516,42.428794760402155
16517,44.64597372005949
16518,48.66326443730262
16519,52.3353845956992
16520,54.58989220830039
16521,54.81413220705416
16522,54.224038574330756
16523,53.638157602744805
16524,53.414241342430735
16525,53.580191755680836
16526,52.700430571607015
16527,50.931676369598186
16528,50.183478744983894
16529,50.50503219693483
16530,50.37714867466262
16531,51.74806445567574
16532,54.65632896159719
16533,58.18493563519044
16534,56.08374346351811
16535,53.73712897206225
16536,53.49766232454672
16537,50.688996614695895
16538,49.13663966701083
16539,48.07029530339513
16540,48.51366339289365
16541,49.66219275618465
16542,51.95395697875702
16543,54.67834279750342
16544,56.102023268248345
16545,55.68645206054579
16546,54.92843074420494
16547,53.55443918465499
16548,53.09843755645189
16549,52.7549198272192
16550,51.94102852806411
16551,50.85459642303852
16552,50.55566939072631
16553,51.02240374759781
16554,50.96737378486112
16555,51.9255409854308
16556,54.26949047913117
16557,57.91824880944568
16558,56.01952571057511
16559,53.61427041631342
16560,54.06188494874316
16561,52.008660924758445
16562,50.30321157397928
16563,49.23386193403255
16564,49.26977229787729
16565,50.31682915565964
16566,52.499242730654736
16567,54.56419285844394
16568,55.213610686314595
16569,55.00167815922085
16570,54.29079977756356
16571,53.367078971133914
16572,52.80810569898202
16573,52.47589642491893
16574,51.24732020826325
16575,50.0082359502745
16576,49.76797990387623
16577,49.96617473617292
16578,50.304811889946656
16579,51.36077220444504
16580,55.03662197669473
16581,57.52671795767424
16582,56.15554147448465
16583,53.95175323133809
16584,52.57144911064366
16585,50.126844502652666
16586,48.258314892867226
16587,46.70193975842981
16588,46.54497994871569
16589,46.66679291105711
16590,48.096852814696966
16591,48.50649385642199
16592,50.09888575222359
16593,51.34581177782854
16594,51.89103046919603
16595,49.77834802822734
16596,49.16583999867706
16597,47.92880560125267
16598,45.52394516391768
16599,43.4757485324833
16600,41.25171886405913
16601,39.78991600924299
16602,38.81836916456068
16603,39.17412306766273
16604,44.50101626568871
16605,50.06588168281116
16606,48.111475752319684
16607,46.224645243113436
16608,45.47599076164893
16609,41.66134163085036
16610,38.28644373861479
16611,36.17033574239197
16612,34.99329006548135
16613,35.772220083998626
16614,35.91642934261851
16615,35.408335631804086
16616,35.77091432088901
16617,36.67693160913689
16618,37.04346483555711
16619,37.68191319491943
16620,39.05926926613983
16621,39.72917938905947
16622,38.13390502936165
16623,36.32466085164898
16624,35.33110693370854
16625,35.44092521674726
16626,33.76224093473585
16627,35.09859625213534
16628,40.223233605093625
16629,48.07912639447896
16630,47.66752874646151
16631,45.10587811786517
16632,44.97895035576208
16633,41.60457948403711
16634,38.48942951745216
16635,37.07170712348794
16636,37.61894877685313
16637,39.49592675328906
16638,44.90110885540949
16639,50.101369873920895
16640,54.42939396984427
16641,54.23823104440439
16642,52.985895507182526
16643,53.206051768116474
16644,53.138732437243554
16645,53.498338972398486
16646,51.45734685501496
16647,50.36052217371057
16648,50.18493973881178
16649,50.13835375849222
16650,48.81034852700835
16651,49.48828812043285
16652,54.39771550880657
16653,58.77047324250881
16654,54.351553960016005
16655,48.557554538560915
16656,46.48175672086228
16657,41.2153557745247
16658,37.836207727396776
16659,36.56381866895474
16660,36.83046620846438
16661,38.659315637374554
16662,43.01306987706904
16663,49.44004571314503
16664,54.61793378842573
16665,55.60774702536503
16666,56.051901939503274
16667,56.28540400038922
16668,56.995644770495225
16669,56.98688679177353
16670,55.35273906593394
16671,53.83367478349852
16672,53.2349843055951
16673,53.36142989118435
16674,52.29421078459138
16675,54.769563940637134
16676,57.338295672185936
16677,60.71017159195706
16678,57.82277029431715
16679,53.832825576814265
16680,52.45382721714308
16681,49.01140444102508
16682,46.07358669891034
16683,44.5420668084319
16684,44.726056260380616
16685,46.2350957484872
16686,49.621712090412196
16687,53.92682996503623
16688,57.17402179987832
16689,59.098423322964656
16690,58.64488212538809
16691,58.49440557542786
16692,58.228009160643296
16693,57.63280156360867
16694,56.270412241066815
16695,53.6212975046649
16696,52.30833296622803
16697,51.679730134935625
16698,49.70985969404071
16699,50.17225411298096
16700,53.0657360639335
16701,58.5937362096716
16702,55.1121418633277
16703,49.60746679766557
16704,47.40447419551918
16705,42.747008455280124
16706,39.70774525788393
16707,37.73314414274299
16708,36.84567987129616
16709,36.615105194426604
16710,39.89453137516046
16711,45.492155066753256
16712,49.58626494923957
16713,50.817665096504236
16714,51.62286197430129
16715,51.98061574027766
16716,52.748865965435876
16717,53.28503809447953
16718,51.62728437048823
16719,49.74578982415238
16720,49.95188631392306
16721,48.289912453427114
16722,46.64964768017318
16723,48.07854674203718
16724,54.21150834700401
16725,57.82653134314134
16726,53.54861160720258
16727,49.11747745984684
16728,50.484113151280376
16729,46.30039240530979
16730,43.33150495172413
16731,42.23123302048149
16732,42.81401206971752
16733,44.334241315064915
16734,47.42379543321123
16735,51.73244242995904
16736,52.37697044798107
16737,52.474923419616125
16738,50.23284744026099
16739,49.60404812927164
16740,49.426171597681254
16741,49.459337673618236
16742,48.480885102353376
16743,46.50220534534959
16744,46.866419220040335
16745,47.981303296420194
16746,48.39708064321398
16747,50.05525286598381
16748,54.17902448867744
16749,59.15606781446588
16750,59.05186837448531
16751,56.3709379791207
16752,53.65515282860453
16753,50.436752538578226
16754,47.50698746802653
16755,45.33557634236219
16756,44.338446942354125
16757,44.51738092705387
16758,46.61018391112613
16759,47.626510857316845
16760,48.26738682834352
16761,48.41173697605309
16762,47.96455644499332
16763,47.70399291673435
16764,47.76119439165873
16765,47.30793233662165
16766,46.42198447672648
16767,45.54518994826766
16768,44.78970934092841
16769,44.807143090500865
16770,44.62349100648197
16771,45.32059931142005
16772,48.54853571193262
16773,53.70370990651412
16774,54.18170498014669
16775,52.05761934069139
16776,49.66273063918582
16777,46.377554092815316
16778,42.88617759719171
16779,41.287982329789195
16780,41.10966600138531
16781,42.279291590619714
16782,44.54614261001361
16783,44.946484399184676
16784,44.99332402880819
16785,44.41060048817805
16786,43.667215230755325
16787,44.27689067281448
16788,44.2792468777741
16789,44.15080239899537
16790,43.27896946972774
16791,42.074580507183285
16792,41.33648494220763
16793,41.122421349133845
16794,40.74956605377404
16795,41.799728124715024
16796,44.81681714443419
16797,50.878719041778645
16798,51.05539418870769
16799,47.95471097645751
16800,48.716136026865186
16801,45.52758283444745
16802,43.38724678489569
16803,42.26712158157094
16804,42.775639645751106
16805,44.3097656280983
16806,47.55298346267498
16807,51.0693370330458
16808,53.19335294698973
16809,51.631236422964946
16810,51.23482694253179
16811,50.86165194420799
16812,50.88380642528692
16813,50.97937294049562
16814,49.77164742904954
16815,48.90939176720735
16816,48.92335372321378
16817,49.62501115361855
16818,50.18935705547821
16819,51.330400926878355
16820,52.25627024899424
16821,53.965539637626875
16822,53.41210490170702
16823,49.68957146993864
16824,48.23377059656925
16825,45.06420319249539
16826,43.35538265972227
16827,42.490132866232074
16828,43.29422184046411
16829,44.9628107790405
16830,47.85050682163897
16831,51.41118698063411
16832,53.63151891036443
16833,52.66931765483151
16834,52.025350979786445
16835,52.092638410009975
16836,52.347348242534125
16837,52.419415097025635
16838,51.35863574315462
16839,50.446231058266314
16840,50.11421810965706
16841,50.81067234221589
16842,51.22198782369023
16843,51.744399407410945
16844,51.735870881430934
16845,52.2959842393948
16846,51.25839784786164
16847,48.0498325778915
16848,47.63824582798159
16849,44.22886479851774
16850,41.41822027117528
16851,39.78707637678559
16852,39.6965609006374
16853,40.719872806241504
16854,43.40137232285334
16855,47.29200886801013
16856,49.796758179204645
16857,49.91940148601335
16858,49.249378389259974
16859,49.07189655975531
16860,48.93395870811074
16861,49.19847934935906
16862,48.39985144574237
16863,47.42958181250945
16864,46.87378551158822
16865,47.15818402164769
16866,47.115210866622775
16867,48.439894529808356
16868,49.73208143247004
16869,50.19061898579509
16870,47.981956909288606
16871,44.511388993474725
16872,43.642990405597956
16873,41.225136135812704
16874,39.38132042511033
16875,37.91867560150512
16876,38.767583141038465
16877,40.46227188264906
16878,42.83342335296795
16879,46.44559539037699
16880,49.316475130495746
16881,50.0409565525523
16882,49.97971368517364
16883,49.56240084062786
16884,49.293258109352884
16885,49.486976550887604
16886,49.02973452554999
16887,48.37369094932803
16888,48.00544765042945
16889,48.046577118655335
16890,48.45588203534607
16891,49.940138061580114
16892,50.5132229361212
16893,51.11816457235785
16894,49.498715725624166
16895,46.5818266730682
16896,46.13785215374041
16897,43.956643869585804
16898,42.90695007447097
16899,42.650105718735055
16900,43.91084023641868
16901,45.67132483360559
16902,47.56800565503703
16903,50.32035670321971
16904,52.27244732007357
16905,52.06152684863553
16906,52.06380048996105
16907,52.40625250865335
16908,52.842128784111374
16909,53.17483705117041
16910,52.27758713121613
16911,51.72368807280482
16912,51.550938899212454
16913,52.454381713460634
16914,52.267656770132554
16915,52.356606119744605
16916,52.24489200073014
16917,53.76385882554788
16918,53.793732777431956
16919,51.232293357276234
16920,50.10145477247532
16921,46.809488777943756
16922,43.597444550519626
16923,41.886189267949014
16924,42.012337760322204
16925,42.787873831358695
16926,43.32835814610957
16927,44.13260418012557
16928,46.9504418496732
16929,48.76597015380114
16930,50.05754091020813
16931,50.537189134919345
16932,51.23805356308485
16933,51.21514256003106
16934,49.35317277467351
16935,46.67934638106785
16936,45.46962073729279
16937,44.33413246795278
16938,45.50962098265409
16939,47.070467325413674
16940,49.129692867389664
16941,51.42292323837047
16942,53.05005133731568
16943,51.0057495903356
16944,49.95332881659778
16945,47.32754832111096
16946,43.79011838233624
16947,41.809314515060315
16948,41.59622627443762
16949,40.69537463129867
16950,40.5484581119792
16951,40.710031725882715
16952,41.96753092739644
16953,43.57139408346384
16954,45.510834183624596
16955,46.27386776342661
16956,45.99205530835005
16957,45.83121513525187
16958,44.85947033981207
16959,43.928285462901584
16960,43.93075334952524
16961,45.74732355056666
16962,46.82858756444743
16963,48.239270551849316
16964,49.204700544907865
16965,51.42277802860853
16966,53.12399323033855
16967,50.60189516414439
16968,50.111590560960124
16969,46.67262495957395
16970,43.754710221412495
16971,41.87760039964356
16972,43.260081118773556
16973,44.955821572407444
16974,48.31684589800462
16975,53.35566639785558
16976,57.406166917580244
16977,59.71606561757197
16978,60.98250733802539
16979,61.266852567229435
16980,61.37550992412214
16981,60.81041972780645
16982,58.7767533561053
16983,56.87823476028568
16984,55.75204707103665
16985,56.205658624741666
16986,57.046199337205714
16987,58.32399262021058
16988,59.12621240520485
16989,60.622399076758164
16990,59.911421953685554
16991,56.6819956086908
16992,55.4155139083893
16993,51.93462983831417
16994,49.1036107310709
16995,47.88504322328768
16996,48.468912875761625
16997,49.81311033327958
16998,52.05394314546695
16999,55.27969681456997
17000,57.816510232778775
17001,58.60695443680131
17002,58.26960449967922
17003,57.254837863574046
17004,56.97874974250739
17005,57.19554554587554
17006,55.627796132130875
17007,53.540515407407106
17008,52.74083636632597
17009,53.647784083882385
17010,54.18058006047994
17011,55.0689063849109
17012,56.40390420328792
17013,57.982820571061886
17014,57.320844699324
17015,55.19064450275045
17016,54.65449906666909
17017,52.08386384796218
17018,49.30563535890297
17019,47.50332665399325
17020,47.33421831192513
17021,48.00418325496333
17022,50.42227305670547
17023,54.08721620735738
17024,56.740261653397006
17025,56.992430245530386
17026,56.255220147471896
17027,55.677529054955826
17028,54.64657654685365
17029,54.06415767424419
17030,52.21870057002206
17031,50.03409264156254
17032,48.79886085438051
17033,48.963889435424086
17034,49.78362951135063
17035,51.76716027324043
17036,53.1563784104554
17037,55.20345597153064
17038,54.81494311890113
17039,52.19458127018187
17040,51.04870354019104
17041,48.115594517289104
17042,46.52897164875
17043,44.95765925549797
17044,44.93627539240074
17045,46.20880522103545
17046,48.96337357517107
17047,53.15099862368684
17048,56.01179915113128
17049,56.81212685853077
17050,56.43479849388893
17051,56.2562246304552
17052,56.76388079916478
17053,57.50024347905189
17054,56.317336079495504
17055,54.96449460155284
17056,54.32920462134417
17057,53.5531647255787
17058,54.2785372967517
17059,55.54897585176396
17060,56.314101837133244
17061,57.04847621992078
17062,55.9818645111842
17063,52.89650256808986
17064,52.64967642213719
17065,49.135808966474265
17066,46.75962540865133
17067,45.52964629417126
17068,45.167161196616746
17069,46.23756447369325
17070,48.37342487628559
17071,51.57197272516072
17072,54.23811076690771
17073,64.73701241672698
17074,56.00778026380447
17075,56.269535600578685
17076,56.20982565651316
17077,55.55210046520678
17078,53.31354381869734
17079,52.20127228577589
17080,51.45324259234965
17081,51.85602719605128
17082,52.007224107561996
17083,52.1544415955736
17084,51.94869314385025
17085,52.421326988973256
17086,52.14837353836606
17087,49.377177870865346
17088,47.717621591481226
17089,44.47715195133543
17090,41.72558834050255
17091,40.324617423062
17092,39.8349367277637
17093,39.48648471444082
17094,38.89257929574417
17095,38.79221794914775
17096,41.17660352965324
17097,41.700209403137684
17098,41.66307202840365
17099,40.92229571688922
17100,41.543358015876656
17101,41.78637721524078
17102,40.53738693319199
17103,39.226870642039806
17104,37.63607508695539
17105,37.658212990930274
17106,38.23003242823306
17107,39.40331919380011
17108,40.47498009554722
17109,42.71122782853201
17110,44.21576753044056
17111,41.486672016512166
17112,39.6289174918861
17113,35.49856367319958
17114,31.8310169794887
17115,29.353577990295197
17116,28.964597642691253
17117,29.665362000704288
17118,29.03913702195477
17119,0.03206106772262333
17120,0.032060810173122574
17121,0.032059969855405206
17122,28.604585921764574
17123,30.105092188243653
17124,30.80259498021272
17125,32.26447081288494
17126,31.964804427217118
17127,30.603152573085445
17128,30.00586724822121
17129,29.883077452405708
17130,29.235874926159504
17131,29.263331708827906
17132,31.267953147184397
17133,35.4411502396048
